id,newperiod,score,correct,Hispanic,Black,Asian,Other race,Fall,Online,GPA,SAT verbal,SAT math,Female,Age,Parttime,Native Language English?,Sophomore or below,avgcor
3924,Post-Covid,65,1,0,0,0,0,1,0,4,NA,NA,0,19.916666666666668,0,NA,1,0.5
3926,Post-Covid,45,0,0,0,1,0,1,0,3.4,NA,NA,1,19.5,0,NA,1,0.5
3927,Post-Covid,42.5,0,0,0,1,0,1,0,3,NA,NA,1,19.5,0,NA,1,0.2
3929,Post-Covid,42.5,0,1,0,0,0,1,0,2.84,NA,NA,0,18.75,0,NA,1,0.3
3934,Post-Covid,40,0,1,0,0,0,1,0,3.53,NA,NA,0,19.416666666666668,0,NA,1,0.6
3939,Post-Covid,62.5,1,0,0,1,0,1,0,3.9,NA,NA,0,19,0,NA,1,0.7
3945,Post-Covid,65,0,0,0,0,0,1,0,3.41,NA,NA,0,20.583333333333332,0,NA,1,0.7
3946,Post-Covid,37.5,0,0,0,1,0,1,0,2.19,NA,NA,0,20.416666666666668,0,NA,1,0.4
3951,Post-Covid,47.5,1,0,0,0,0,1,0,3.52,NA,NA,1,19.583333333333332,0,NA,1,0.7
3954,Post-Covid,47.5,1,0,0,0,0,1,0,2.9,NA,NA,1,21.25,1,NA,1,0.5
3956,Post-Covid,30,1,0,0,1,0,1,0,3.3,NA,NA,1,19.583333333333332,0,NA,1,0.2
3959,Post-Covid,80,1,0,1,0,0,1,0,3.71,NA,NA,0,18.916666666666668,0,NA,1,0.8
3960,Post-Covid,92.5,1,0,0,1,0,1,0,3.91,NA,NA,0,18.916666666666668,0,NA,1,0.9
3961,Post-Covid,42.5,1,0,0,1,0,1,0,2.58,NA,NA,0,19.166666666666668,0,NA,1,0.10000000000000002
3963,Post-Covid,90,1,0,0,0,0,1,0,3.94,NA,NA,0,19.333333333333332,0,NA,1,1
3964,Post-Covid,60,1,0,0,1,0,1,0,3.97,NA,NA,0,19.416666666666668,0,NA,1,0.7
3965,Post-Covid,32.5,1,1,0,0,0,1,0,1.67,NA,NA,0,18.666666666666668,0,NA,1,0.3
3966,Post-Covid,47.5,0,0,0,0,0,1,0,3.44,680,630,1,28,1,NA,1,0.5
3967,Post-Covid,65,0,0,0,1,0,1,0,3.87,NA,NA,1,18.916666666666668,0,NA,1,0.9
3970,Post-Covid,50,0,0,0,1,0,1,0,3.34,NA,NA,0,18.75,0,NA,1,0.1
3971,Post-Covid,72.5,1,0,0,1,0,1,0,3.76,NA,NA,1,21.833333333333332,0,NA,1,0.7
3974,Post-Covid,55.00000000000001,0,0,0,0,0,1,0,3.8,NA,NA,0,18.75,0,NA,1,0.7
3975,Post-Covid,60,1,1,0,0,0,1,0,3.18,NA,NA,1,18.75,0,NA,1,0.5
3977,Post-Covid,60,0,0,0,1,0,1,0,3.85,NA,NA,0,19.833333333333332,0,NA,1,0.8
3980,Post-Covid,57.49999999999999,0,0,0,1,0,1,0,3.23,NA,NA,0,18.833333333333332,0,NA,1,0.5
3981,Post-Covid,40,0,1,0,0,0,1,0,3.27,NA,NA,0,19.166666666666668,0,NA,1,0.6
3983,Post-Covid,45,1,1,0,0,0,1,0,3.79,NA,NA,0,19,0,NA,1,0.7
3984,Post-Covid,60,1,0,0,1,0,1,0,3.91,NA,NA,0,18.916666666666668,0,NA,1,0.6
3985,Post-Covid,77.5,1,0,0,1,0,1,0,3.74,NA,NA,0,19.25,0,NA,1,1
3988,Post-Covid,70,1,0,0,1,0,1,0,3.56,NA,NA,1,20.5,0,NA,1,0.7
3990,Post-Covid,55.00000000000001,1,1,0,0,0,1,0,3.68,NA,NA,1,50.5,1,0,1,0.8
3991,Post-Covid,82.5,1,0,0,1,0,1,0,3.68,NA,NA,0,18.666666666666668,0,NA,1,1
3993,Post-Covid,85,1,0,1,0,0,1,0,3.97,NA,NA,0,19.25,0,NA,1,0.8
4000,Post-Covid,67.5,1,0,0,1,0,1,0,2.81,NA,NA,0,19.75,0,NA,1,0.9
4002,Post-Covid,47.5,1,0,1,0,0,1,0,3.37,NA,NA,1,19.5,0,NA,1,0.5
4005,Post-Covid,82.5,1,0,0,0,0,1,0,3.77,NA,NA,0,18.916666666666668,0,NA,1,0.7
4009,Post-Covid,92.5,1,0,0,0,0,1,0,3.47,NA,NA,0,19.25,0,NA,1,1
4011,Post-Covid,37.5,1,1,0,0,0,1,0,2.54,NA,NA,0,17.833333333333332,0,NA,1,0.6
4013,Post-Covid,25,0,0,0,1,0,1,0,3.6,NA,NA,0,18.75,0,NA,1,0.3
4014,Post-Covid,55.00000000000001,1,0,0,1,0,1,0,3.19,NA,NA,0,19.666666666666668,0,NA,1,0.3
4015,Post-Covid,37.5,0,0,1,0,0,1,0,2.42,NA,NA,0,18.833333333333332,0,NA,1,0
4016,Post-Covid,52.5,1,1,0,0,0,1,0,3.03,NA,NA,0,19.583333333333332,0,NA,1,0.6
4022,Post-Covid,62.5,1,0,0,0,0,1,0,3.64,NA,NA,0,18.75,0,NA,1,0.3
4023,Post-Covid,70,0,0,0,1,0,1,0,3.96,NA,NA,0,19.5,0,NA,1,0.8
4024,Post-Covid,57.49999999999999,1,0,0,1,0,1,0,3.87,NA,NA,1,19.583333333333332,0,NA,1,0.9
4025,Post-Covid,40,1,0,1,0,0,1,0,3.43,NA,NA,0,25.166666666666668,0,NA,1,0.3
4026,Post-Covid,60,0,0,0,1,0,1,0,3.03,NA,NA,0,19.333333333333332,0,NA,1,0.5
4027,Post-Covid,87.5,1,1,0,0,0,1,0,4,NA,NA,0,26.583333333333332,0,NA,1,1
4033,Post-Covid,47.5,0,0,0,1,0,1,0,3.84,NA,NA,0,20.25,0,NA,1,0.1
4034,Post-Covid,42.5,0,0,0,1,0,1,0,3.49,NA,NA,1,18.666666666666668,0,NA,1,0.3
4035,Post-Covid,77.5,1,0,0,0,0,1,0,4,510,660,0,31,0,NA,1,0.6
4038,Post-Covid,85,1,0,0,1,0,1,0,3.92,NA,NA,0,18.666666666666668,0,NA,1,1
4039,Post-Covid,62.5,1,0,0,1,0,1,0,3.62,NA,NA,0,19,0,NA,1,0.8
4041,Post-Covid,55.00000000000001,1,1,0,0,0,1,0,3.39,NA,NA,0,19.25,0,NA,1,0.4
4042,Post-Covid,50,1,0,1,0,0,1,0,3.81,NA,NA,1,19.5,0,NA,1,0.6
4043,Post-Covid,77.5,1,0,0,1,0,1,0,3,NA,NA,0,19.416666666666668,0,NA,1,1
4044,Post-Covid,77.5,1,0,0,1,0,1,0,3.68,NA,NA,0,21.833333333333332,1,NA,1,0.9
4046,Post-Covid,62.5,1,1,0,0,0,1,0,3.72,NA,NA,1,19.5,0,NA,1,0.9
4048,Post-Covid,65,1,0,0,0,0,1,0,2.88,NA,NA,0,18.666666666666668,0,NA,1,0.9
4053,Post-Covid,85,1,0,0,1,0,1,0,2.78,NA,NA,1,19.25,0,NA,1,1
4057,Post-Covid,55.00000000000001,1,0,0,1,0,1,0,3,NA,NA,0,19.583333333333332,0,NA,1,0.9
4062,Post-Covid,77.5,0,0,0,1,0,1,0,2.88,NA,NA,0,19.75,0,NA,1,0.9
4064,Post-Covid,55.00000000000001,0,0,0,1,0,1,0,1.86,NA,NA,0,19.083333333333332,0,NA,1,0.5
4065,Post-Covid,40,0,0,0,0,0,1,0,2.94,NA,NA,1,24.25,0,NA,1,0.1
4069,Post-Covid,77.5,1,0,0,0,0,1,0,3.79,NA,NA,0,19.75,0,NA,1,1
4071,Post-Covid,70,1,0,0,1,0,1,0,3.93,NA,NA,1,18.916666666666668,0,NA,1,0.29999999999999993
4072,Post-Covid,70,1,1,0,0,0,1,0,3.6,NA,NA,0,19.166666666666668,0,NA,1,0.9
4073,Post-Covid,12.5,0,1,0,0,0,1,0,3.63,NA,NA,0,19.166666666666668,0,NA,1,0
4075,Post-Covid,62.5,1,1,0,0,0,1,0,2.52,NA,NA,0,19.75,0,NA,1,0.9
4076,Post-Covid,50,0,0,0,0,0,1,0,3.57,NA,NA,0,19.25,0,NA,1,0.2
4078,Post-Covid,95,1,0,0,0,0,1,0,3.87,NA,NA,1,22.5,0,NA,1,0.8
4079,Post-Covid,67.5,0,0,0,1,0,1,0,3.55,NA,NA,0,20.416666666666668,0,NA,1,0.8
4083,Post-Covid,30,0,0,0,0,0,1,0,2.71,NA,NA,1,21.666666666666668,0,NA,1,0.3
4084,Post-Covid,70,1,0,0,1,0,1,0,3.54,NA,NA,0,19.5,0,NA,1,0.7
4085,Post-Covid,47.5,0,0,0,1,0,1,0,3.54,NA,NA,0,19.666666666666668,0,NA,1,0.4
4086,Post-Covid,70,0,0,0,1,0,1,0,3.91,NA,NA,0,18.833333333333332,0,NA,1,0.5
4087,Post-Covid,60,0,0,1,0,0,1,0,3.76,NA,NA,1,19,0,NA,1,0.8
4089,Post-Covid,67.5,1,0,1,0,0,1,0,3.74,NA,NA,0,23.583333333333332,0,NA,1,0.6
4092,Post-Covid,62.5,1,0,0,1,0,1,0,3.71,NA,NA,0,18.75,0,NA,1,0.7
4093,Post-Covid,95,1,0,0,1,0,1,0,4,720,760,0,23.416666666666668,0,NA,1,1
4094,Post-Covid,77.5,1,0,0,1,0,1,0,3.93,NA,NA,0,19,0,NA,1,1
4097,Post-Covid,67.5,1,0,0,1,0,1,0,3.82,NA,NA,0,19.25,0,NA,1,0.8
4098,Post-Covid,50,1,0,0,1,0,1,0,2.67,NA,NA,0,18.916666666666668,0,NA,1,0.5
4104,Post-Covid,55.00000000000001,0,0,0,0,0,1,0,3.47,NA,NA,1,18.916666666666668,0,NA,1,0.4
4105,Post-Covid,65,0,0,0,1,0,1,0,3.67,NA,NA,1,19.166666666666668,0,NA,1,0.6
4110,Post-Covid,52.5,1,1,0,0,0,1,0,3.18,NA,NA,0,18.583333333333332,0,NA,1,0.5
4113,Post-Covid,50,1,0,0,1,0,1,0,3.26,NA,NA,1,18.75,0,NA,1,0.7
4115,Post-Covid,37.5,0,1,0,0,0,1,0,3.26,NA,NA,1,18,0,NA,1,0.5
4118,Post-Covid,92.5,1,0,0,0,0,1,0,3.72,NA,NA,0,19.333333333333332,0,NA,1,1
4120,Post-Covid,62.5,1,0,0,0,0,1,0,1.89,NA,NA,0,18.416666666666668,0,NA,1,0.3
4121,Post-Covid,77.5,1,0,0,0,0,1,0,3.93,NA,NA,0,19.25,0,NA,1,1
4122,Post-Covid,57.49999999999999,1,1,0,0,0,1,0,3.81,NA,NA,0,18.75,0,NA,1,0.9
4125,Post-Covid,90,1,0,0,1,0,1,0,4,NA,NA,0,18.75,0,NA,1,1
4126,Post-Covid,62.5,1,0,1,0,0,1,0,2.68,NA,NA,1,18.75,0,NA,1,0.6
4127,Post-Covid,65,1,0,0,0,0,1,0,3.81,NA,NA,0,18.75,0,NA,1,0.9
4128,Post-Covid,57.49999999999999,0,0,0,0,0,1,0,3.7,NA,NA,0,28.583333333333332,0,NA,1,0.7
4130,Post-Covid,92.5,1,0,0,1,0,1,0,4,NA,NA,1,19.916666666666668,0,NA,1,1
4131,Post-Covid,45,1,0,0,1,0,1,0,3.54,NA,NA,1,19.583333333333332,0,NA,1,0.2
4132,Post-Covid,45,0,0,0,1,0,1,0,2.76,NA,NA,0,19.833333333333332,0,NA,1,0.5
4133,Post-Covid,70,1,0,0,1,0,1,0,3.71,NA,NA,1,19.666666666666668,0,NA,1,1
4134,Post-Covid,72.5,0,0,0,1,0,1,0,3.88,NA,NA,1,19.416666666666668,0,NA,1,0.9
4135,Post-Covid,77.5,1,0,0,1,0,1,0,3.66,NA,NA,0,21.583333333333332,0,NA,1,1
4137,Post-Covid,60,1,0,0,1,0,1,0,3.23,NA,NA,0,18.75,0,NA,1,0.5
4139,Post-Covid,67.5,1,0,1,0,0,1,0,3.67,NA,NA,1,18.833333333333332,0,NA,1,0.7
4140,Post-Covid,50,1,1,0,0,0,1,0,3.17,NA,NA,0,18.75,0,NA,1,0.6
4141,Post-Covid,70,1,0,0,1,0,1,0,3.97,NA,NA,0,19.166666666666668,0,NA,1,1
4151,Post-Covid,85,1,0,0,0,0,1,0,3.84,NA,NA,0,18.833333333333332,0,NA,1,1
4152,Post-Covid,52.5,1,0,0,0,0,1,0,3.19,NA,NA,0,19.333333333333332,0,NA,1,0.5
4155,Post-Covid,67.5,1,0,0,0,0,1,0,3.41,NA,NA,0,18.75,0,NA,1,0.7
4157,Post-Covid,57.49999999999999,1,0,0,1,0,1,0,3.6,NA,NA,1,18.5,0,NA,1,0.6
4161,Post-Covid,55.00000000000001,1,0,0,1,0,1,0,3,NA,NA,0,19.083333333333332,0,NA,1,0.5
4164,Post-Covid,62.5,1,0,0,1,0,1,0,3.18,NA,NA,0,19.083333333333332,0,NA,1,0.6
4167,Post-Covid,52.5,1,0,1,0,0,1,0,2.48,NA,NA,1,39.833333333333336,0,NA,1,0.5
4169,Post-Covid,42.5,0,0,0,0,0,1,0,2.86,NA,NA,0,18.083333333333332,0,NA,1,0.4
4170,Post-Covid,30,1,0,0,0,1,1,0,3.06,NA,NA,1,19.5,0,NA,1,0.4
4174,Post-Covid,75,1,0,0,1,0,1,0,3.86,NA,NA,1,18.166666666666668,0,NA,1,0.5
4177,Post-Covid,67.5,1,0,0,1,0,1,0,3.8,NA,NA,1,17.833333333333332,0,NA,1,0.7
4185,Post-Covid,47.5,1,0,0,0,0,1,0,3.45,NA,NA,1,19.25,1,NA,1,0.20000000000000004
4190,Post-Covid,60,1,0,0,0,0,1,0,3.52,NA,NA,1,20.916666666666668,0,NA,1,0.6
4195,Post-Covid,65,1,0,1,0,0,1,0,3.06,NA,NA,0,20.666666666666668,0,NA,1,0.8
4197,Post-Covid,82.5,1,0,0,1,0,1,0,3.85,NA,NA,0,18.5,0,NA,1,0.9
4204,Post-Covid,67.5,1,0,0,1,0,1,0,4,NA,NA,1,21.416666666666668,0,NA,1,0.6
4209,Post-Covid,92.5,0,0,0,1,0,1,0,3.83,NA,NA,1,24.083333333333332,0,NA,1,0.9
4210,Post-Covid,55.00000000000001,1,0,1,0,0,1,0,3.11,NA,NA,1,35.583333333333336,0,NA,1,0.5
4215,Post-Covid,67.5,1,0,0,0,0,1,0,3.4,NA,NA,1,20.583333333333332,0,NA,1,0.9
4218,Post-Covid,57.49999999999999,0,0,0,0,0,1,0,2.72,NA,NA,0,20.583333333333332,0,NA,1,0.6
4220,Post-Covid,85,1,1,0,0,0,1,0,3.83,NA,NA,1,19.833333333333332,0,NA,1,1
4221,Post-Covid,42.5,0,1,0,0,0,1,0,2.92,NA,NA,0,19.25,0,NA,1,0.7
4224,Post-Covid,37.5,1,0,0,1,0,1,0,3.5,NA,NA,1,18.5,0,NA,1,0.29999999999999993
4225,Post-Covid,35,0,0,1,0,0,1,0,2.23,NA,NA,0,22.666666666666668,1,NA,0,0
4231,Post-Covid,65,1,0,0,0,0,1,0,3.69,NA,NA,0,19.083333333333332,0,NA,1,0.6
4232,Post-Covid,50,1,0,0,1,0,1,0,2.88,NA,NA,1,17.75,0,NA,1,0.6
4233,Post-Covid,42.5,1,0,0,0,0,1,0,2.53,NA,NA,1,27.916666666666668,0,NA,0,0.4
4244,Post-Covid,52.5,1,0,0,0,0,1,0,3.09,NA,NA,1,17.75,1,NA,1,0.5
4245,Post-Covid,92.5,1,0,0,1,0,1,0,4,NA,NA,1,18.333333333333332,0,NA,1,1
4255,Post-Covid,80,1,0,0,1,0,1,0,3.66,NA,NA,1,18.083333333333332,0,NA,1,0.7
4258,Post-Covid,62.5,0,0,0,0,0,1,0,2.8,NA,NA,0,21,0,NA,1,0.3
4261,Post-Covid,52.5,1,0,0,0,0,1,0,3.6,NA,NA,0,18.5,0,NA,1,0.6
4264,Post-Covid,40,0,0,0,1,0,1,0,3.02,NA,NA,1,19.833333333333332,0,NA,1,0.6
4265,Post-Covid,85,1,0,0,0,0,1,0,4,NA,NA,0,18.083333333333332,0,NA,1,0.8
4267,Post-Covid,72.5,1,0,0,1,0,1,0,3.46,NA,NA,0,18.75,0,NA,1,1
4278,Post-Covid,72.5,1,0,0,0,0,1,0,3.6,NA,NA,1,18.333333333333332,0,NA,1,0.7
4279,Post-Covid,40,1,1,0,0,0,1,0,3,NA,NA,1,18.416666666666668,0,NA,1,0.3
4286,Post-Covid,82.5,0,0,0,1,0,1,0,3.94,NA,NA,0,17.833333333333332,0,NA,1,0.9
4287,Post-Covid,57.49999999999999,1,1,0,0,0,1,0,3.46,NA,NA,1,19.5,0,NA,1,0.5
4292,Post-Covid,85,1,0,0,1,0,1,0,4,NA,NA,0,18.083333333333332,0,NA,1,1
4297,Post-Covid,60,1,0,0,1,0,1,0,3.4,NA,NA,0,17.916666666666668,0,NA,1,0.9
4306,Post-Covid,37.5,1,1,0,0,0,1,0,2.08,NA,NA,1,17.75,0,NA,1,0.10000000000000002
4307,Post-Covid,95,1,1,0,0,0,1,0,4,NA,NA,0,18.583333333333332,0,NA,1,1
4309,Post-Covid,72.5,1,0,0,1,0,1,0,3.88,NA,NA,1,19.583333333333332,0,NA,1,0.9
4312,Post-Covid,55.00000000000001,1,1,0,0,0,1,0,3.06,NA,NA,1,18.083333333333332,0,NA,1,0.5
4314,Post-Covid,52.5,1,0,0,0,0,1,0,2.94,NA,NA,0,20.833333333333332,0,NA,0,0.5
4315,Post-Covid,77.5,0,0,0,0,0,1,0,3.71,NA,NA,1,29.666666666666668,0,NA,1,0.9
4328,Post-Covid,87.5,1,0,0,0,0,1,0,4,NA,NA,1,17.916666666666668,0,NA,1,0.9
4337,Post-Covid,72.5,1,0,0,1,0,1,0,3.88,NA,NA,0,18.166666666666668,0,NA,1,0.7
4340,Post-Covid,42.5,1,1,0,0,0,1,0,1.4,NA,NA,0,17.833333333333332,0,NA,1,0.4
4375,Post-Covid,80,1,0,0,1,0,1,0,3.6,NA,NA,0,18.25,0,NA,0,0.6
4379,Post-Covid,42.5,1,0,0,0,0,1,0,2.4,NA,NA,0,18.166666666666668,0,NA,1,0.7
4380,Post-Covid,87.5,1,0,0,1,0,1,0,3.94,NA,NA,1,17.916666666666668,0,NA,1,0.9
4383,Post-Covid,67.5,1,0,0,0,0,1,0,3.54,NA,NA,1,18.083333333333332,0,NA,1,1
4391,Post-Covid,72.5,1,0,0,1,0,1,0,3.74,NA,NA,1,18.416666666666668,0,NA,1,1
4392,Post-Covid,60,1,0,0,1,0,1,0,3.8,NA,NA,1,18.416666666666668,0,NA,1,0.9
4396,Post-Covid,47.5,1,0,0,1,0,1,0,3.66,NA,NA,1,19.166666666666668,0,NA,1,0.3
4398,Post-Covid,45,1,0,0,1,0,1,0,3.6,NA,NA,1,18.333333333333332,0,NA,1,0.6
4400,Post-Covid,55.00000000000001,0,1,0,0,0,1,0,3.4,NA,NA,1,18.583333333333332,0,NA,1,0.9
4403,Post-Covid,62.5,1,0,0,0,0,1,0,3.8,NA,NA,1,18.166666666666668,0,NA,1,0.9
4409,Post-Covid,60,1,0,0,1,0,1,0,3,NA,NA,1,18.666666666666668,0,NA,1,0.4
4410,Post-Covid,52.5,0,0,0,0,0,1,0,3,NA,NA,0,18.166666666666668,0,NA,1,0.8
4419,Post-Covid,60,0,0,0,1,0,1,0,3.86,NA,NA,0,17.75,0,NA,1,0.6
4420,Post-Covid,75,0,0,0,0,0,1,0,3.6,NA,NA,0,17.916666666666668,0,NA,1,0.7
4421,Post-Covid,60,0,0,0,1,0,1,0,3.68,NA,NA,1,17.75,0,NA,1,0.6
4430,Post-Covid,92.5,1,0,0,1,0,1,0,4,NA,NA,1,18.5,0,NA,1,1
4433,Post-Covid,72.5,1,0,0,1,0,1,0,3.8,NA,NA,1,18.25,0,NA,1,0.9
4435,Post-Covid,62.5,1,1,0,0,0,1,0,3.68,NA,NA,1,18.583333333333332,0,NA,1,0.4
4444,Post-Covid,65,1,0,0,1,0,1,0,3.94,NA,NA,0,18.666666666666668,0,NA,1,0.7
4445,Post-Covid,45,0,0,0,1,0,1,0,3.8,NA,NA,1,18.583333333333332,0,NA,1,0.3
4462,Post-Covid,62.5,1,1,0,0,0,1,0,3.88,NA,NA,1,21.916666666666668,0,NA,1,0.7
4465,Post-Covid,60,0,0,0,1,0,1,0,3.36,NA,NA,0,19.5,0,NA,1,0.9
4470,Post-Covid,70,0,1,0,0,0,1,0,3.1,NA,NA,1,18.333333333333332,0,NA,1,0.6
4491,Post-Covid,47.5,1,0,0,1,0,1,0,3.68,NA,NA,1,17.666666666666668,0,NA,1,0.3
4494,Post-Covid,72.5,1,0,0,0,0,1,0,4,NA,NA,0,18.333333333333332,0,NA,1,0.9
4498,Post-Covid,85,1,0,0,0,0,1,0,4,NA,NA,0,21.083333333333332,0,NA,1,1
4502,Post-Covid,67.5,1,0,0,1,0,1,0,3.94,NA,NA,0,17.666666666666668,0,NA,1,0.8
4504,Post-Covid,60,1,0,0,0,0,1,0,2.46,NA,NA,0,18.25,0,NA,1,1
4511,Post-Covid,47.5,0,1,0,0,0,1,0,3.54,NA,NA,1,18.416666666666668,0,NA,1,0.2
4512,Post-Covid,87.5,1,0,0,0,0,1,0,3.66,NA,NA,0,18.583333333333332,0,NA,1,0.9
4515,Post-Covid,82.5,1,0,0,1,0,1,0,4,NA,NA,0,18,0,NA,1,0.8
4516,Post-Covid,57.49999999999999,1,0,0,1,0,1,0,3.75,NA,NA,1,18,0,NA,1,0.7
4517,Post-Covid,85,1,0,0,1,0,1,0,4,NA,NA,0,18.166666666666668,0,NA,1,1
4526,Post-Covid,50,1,0,1,0,0,1,0,2.03,NA,NA,1,17.75,0,NA,1,0.2
4527,Post-Covid,55.00000000000001,1,0,0,0,0,1,0,1.57,NA,NA,0,18.25,0,NA,1,0.9
4530,Post-Covid,55.00000000000001,1,0,0,1,0,1,0,3.6,NA,NA,1,17.833333333333332,0,NA,1,0.8
4539,Post-Covid,60,1,0,0,0,0,1,0,3.54,NA,NA,0,19.916666666666668,0,NA,1,1
4540,Post-Covid,55.00000000000001,1,0,0,1,0,1,0,3.25,NA,NA,0,18.833333333333332,0,NA,1,0.8
4548,Post-Covid,65,0,0,0,1,0,1,0,2.66,NA,NA,0,17.833333333333332,0,NA,1,0.7
4550,Post-Covid,92.5,1,0,0,1,0,1,0,3.94,NA,NA,0,17.833333333333332,0,NA,1,1
4553,Post-Covid,47.5,0,0,0,0,0,1,0,3.12,NA,NA,1,18,0,NA,1,0.7
4556,Post-Covid,47.5,0,1,0,0,0,1,0,2.42,NA,NA,0,18.25,0,NA,1,0.3
4558,Post-Covid,70,1,0,0,0,0,1,0,3.43,NA,NA,0,19.666666666666668,0,NA,1,1
10,Post-Covid,40,1,1,0,0,0,0,1,2.85,290,290,1,27.833333333333332,0,0,1,0.75
11,Post-Covid,62.5,1,0,0,0,0,0,1,2.96,NA,NA,1,33.75,1,NA,1,1
19,Post-Covid,95,1,0,0,0,1,0,1,3.43,500,680,0,28.916666666666668,0,NA,0,1
22,Post-Covid,37.5,1,1,0,0,0,0,1,2.28,NA,400,0,29.833333333333332,1,0,1,0.75
27,Post-Covid,52.5,1,0,0,0,1,0,1,3.4,NA,NA,1,38.25,0,0,0,1
32,Post-Covid,72.5,0,0,1,0,0,0,1,3.72,NA,NA,0,32.25,0,1,1,0.25
33,Post-Covid,55.00000000000001,0,0,0,1,0,0,1,3.48,NA,NA,0,26.166666666666668,0,NA,1,0.5
40,Post-Covid,50,0,0,0,0,0,0,1,2.67,430,430,1,26.083333333333332,0,1,1,0.25
42,Post-Covid,90,1,1,0,0,0,0,1,2.93,NA,NA,1,37.166666666666664,1,NA,1,1
43,Post-Covid,60,0,0,0,0,1,0,1,3.13,530,650,0,26.583333333333332,0,1,0,0
45,Post-Covid,55.00000000000001,0,0,0,1,0,0,1,3.18,NA,370,0,28.583333333333332,0,0,1,0.25
49,Post-Covid,32.5,1,1,0,0,0,0,1,2.66,NA,NA,0,32.166666666666664,0,0,1,0.75
53,Post-Covid,45,0,0,0,0,0,0,1,3.29,NA,590,0,26.5,0,NA,1,0.5
71,Post-Covid,60,1,0,0,1,0,0,1,3.03,310,420,0,34.833333333333336,1,0,1,0.75
76,Post-Covid,70,1,0,0,1,0,0,1,3.04,360,710,1,26.75,0,0,1,1
81,Post-Covid,45,1,0,1,0,0,0,1,3.16,NA,NA,0,43.583333333333336,1,NA,1,0.75
82,Post-Covid,87.5,1,0,0,0,1,0,1,3.93,NA,NA,1,27.333333333333332,0,0,0,1
84,Post-Covid,45,0,0,1,0,0,0,1,2.78,NA,NA,1,55.916666666666664,0,NA,1,0
92,Post-Covid,27.500000000000004,0,0,0,0,0,0,1,2.62,NA,NA,1,29.333333333333332,1,1,1,0.25
93,Post-Covid,50,0,0,0,0,0,0,1,3.27,460,350,1,27.083333333333332,0,1,1,0.25
96,Post-Covid,65,1,0,0,0,1,0,1,3.85,370,540,0,28.916666666666668,0,0,0,1
102,Post-Covid,72.5,1,0,0,1,0,0,1,3.47,500,650,0,26.583333333333332,1,NA,1,0.75
106,Post-Covid,42.5,0,0,0,0,1,0,1,2.25,NA,NA,0,26.75,0,1,0,0.5
107,Post-Covid,55.00000000000001,1,1,0,0,0,0,1,2.68,550,570,1,26.083333333333332,0,1,1,1
118,Post-Covid,42.5,1,0,0,0,1,0,1,1.9,NA,NA,1,26.916666666666668,0,1,1,0.5
120,Post-Covid,42.5,1,0,1,0,0,0,1,3.67,480,580,1,22.416666666666668,0,NA,1,0.5
123,Post-Covid,37.5,0,0,0,0,1,0,1,1.38,370,390,0,27.083333333333332,0,NA,0,0.25
132,Post-Covid,47.5,0,1,0,0,0,0,1,2.9,530,530,0,26,1,1,1,0.5
134,Post-Covid,47.5,0,0,0,0,1,0,1,2.4,310,470,1,25.916666666666668,0,1,0,0.25
138,Post-Covid,67.5,1,0,0,0,0,0,1,3.67,400,410,0,25.333333333333332,0,0,1,0.75
140,Post-Covid,60,0,0,0,1,0,0,1,3.28,NA,NA,1,29.833333333333332,1,1,1,0.5
144,Post-Covid,40,1,0,0,1,0,0,1,2.33,NA,NA,0,21.166666666666668,1,NA,1,0.75
145,Post-Covid,32.5,0,0,0,0,1,0,1,2.5,NA,NA,0,27.833333333333332,0,0,0,0
148,Post-Covid,62.5,1,0,1,0,0,0,1,3.48,NA,NA,1,30.25,0,1,1,1
154,Post-Covid,55.00000000000001,1,0,0,0,1,0,1,3.4,620,650,1,22.5,0,NA,1,0.75
163,Post-Covid,65,0,1,0,0,0,0,1,3.84,NA,NA,0,24.25,0,1,1,0.25
167,Post-Covid,75,1,1,0,0,0,0,1,3.67,610,560,0,28.916666666666668,0,NA,1,0.75
177,Post-Covid,52.5,1,0,0,0,1,0,1,2.01,490,620,0,24.083333333333332,0,0,0,0.75
178,Post-Covid,50,1,1,0,0,0,0,1,2.71,350,420,0,24.5,0,1,1,0.75
180,Post-Covid,60,1,0,0,0,0,0,1,3.31,590,650,0,24.083333333333332,0,1,1,0.75
189,Post-Covid,47.5,0,0,0,1,0,0,1,2.98,470,600,0,24.333333333333332,0,NA,1,0
191,Post-Covid,42.5,1,1,0,0,0,0,1,2.43,490,540,1,22.416666666666668,0,NA,1,0.75
198,Post-Covid,52.5,0,0,0,1,0,0,1,2.51,NA,NA,0,24.416666666666668,1,0,1,0.5
214,Post-Covid,42.5,0,1,0,0,0,0,1,3.14,NA,NA,0,21.5,1,NA,1,0
216,Post-Covid,52.5,0,0,0,0,1,0,1,1.78,NA,NA,1,36.5,0,NA,0,0.5
218,Post-Covid,42.5,1,1,0,0,0,0,1,2.92,640,550,1,22.333333333333332,1,NA,1,0.5
237,Post-Covid,30,0,1,0,0,0,0,1,1.84,NA,NA,1,29.416666666666668,0,0,1,0.25
243,Post-Covid,27.500000000000004,1,0,0,1,0,0,1,3,NA,NA,0,26.75,0,NA,1,1
245,Post-Covid,75,1,0,0,1,0,0,1,3.71,480,600,0,20.25,0,NA,1,1
