ID,score,post,female,r_white,r_hispa,r_black,r_asian,r_other,cumgpa,parttime,underclassperson,instructor,session,year,online,lowgpa,gpamiss,q1,q2,q3,q4,age,time
2760,70,1,0,1,0,0,0,0,3.59,0,1,Henry,F,2021,0,0,0,0,0,1,0,18.916666666666668,4
2765,47.5,1,0,1,0,0,0,0,3.65,0,1,Joyce,F,2021,0,0,0,0,0,1,0,18.833333333333332,4
2766,45,1,0,1,0,0,0,0,2.51,0,1,Bhaskar,F,2021,0,1,0,1,0,0,0,19.333333333333332,4
2773,67.5,1,1,0,0,0,1,0,3.74,0,1,Vazquez,F,2021,0,0,0,0,0,0,1,20.166666666666668,4
2775,72.5,1,0,0,1,0,0,0,3.41,0,1,Bhaskar,F,2021,0,0,0,0,0,1,0,18.833333333333332,4
2776,62.5,1,0,0,0,0,1,0,3.5,0,1,Joyce,F,2021,0,0,0,0,0,1,0,19.416666666666668,4
2778,65,1,1,0,0,0,1,0,3.21,0,1,Henry,F,2021,0,1,0,0,1,0,0,19.583333333333332,4
2781,52.5,1,0,1,0,0,0,0,3.75,0,1,Joyce,F,2021,0,0,0,0,0,0,1,18.833333333333332,4
2783,62.5,1,1,0,0,0,1,0,3.76,0,1,Henry,F,2021,0,0,0,0,0,0,1,19.083333333333332,4
2784,87.5,1,1,0,0,0,1,0,3.07,0,1,Abreu,F,2021,0,1,0,0,1,0,0,19.583333333333332,4
2786,62.5,1,0,0,0,0,1,0,2.16,0,1,Somayeh_Placido,F,2021,0,1,0,1,0,0,0,19.333333333333332,4
2790,70,1,0,0,0,0,1,0,2.41,0,1,Bhaskar,F,2021,0,1,0,1,0,0,0,19.083333333333332,4
2792,62.5,1,0,1,0,0,0,0,3.26,0,1,Henry,F,2021,0,1,0,0,1,0,0,19.666666666666668,4
2793,55.00000000000001,1,0,0,0,0,1,0,3.7,0,1,Abreu,F,2021,0,0,0,0,0,1,0,18.916666666666668,4
2794,35,1,0,1,0,0,0,0,1.8,0,1,Bhaskar,F,2021,0,1,0,1,0,0,0,18.916666666666668,4
2795,85,1,0,1,0,0,0,0,3.93,0,1,Abreu,F,2021,0,0,0,0,0,0,1,19,4
2796,50,1,1,0,1,0,0,0,3.27,0,1,Joyce,F,2021,0,1,0,0,1,0,0,19.083333333333332,4
2797,60,1,0,0,0,0,1,0,3.48,0,1,Garcia,F,2021,0,0,0,0,0,1,0,19.583333333333332,4
2798,65,1,0,0,0,0,1,0,3.65,0,1,Somayeh_Placido,F,2021,0,0,0,0,0,1,0,19.416666666666668,4
2800,42.5,1,1,0,0,0,1,0,3.71,0,1,Somayeh_Placido,F,2021,0,0,0,0,0,1,0,19.083333333333332,4
2801,90,1,0,0,0,0,1,0,3.97,0,1,Garcia,F,2021,0,0,0,0,0,0,1,19,4
2804,65,1,0,0,0,0,1,0,3.93,0,1,Bhaskar,F,2021,0,0,0,0,0,0,1,18.833333333333332,4
2812,57.49999999999999,1,0,0,0,1,0,0,3.49,0,1,Henry,F,2021,0,0,0,0,0,1,0,18.75,4
2814,95,1,1,1,0,0,0,0,3.97,0,1,Green,F,2021,0,0,0,0,0,0,1,19.666666666666668,4
2817,80,1,0,1,0,0,0,0,3.77,0,1,Abreu,F,2021,0,0,0,0,0,0,1,18.916666666666668,4
2819,65,1,1,0,1,0,0,0,1.59,0,1,Bhaskar,F,2021,0,1,0,1,0,0,0,19.083333333333332,4
2824,32.5,1,1,0,1,0,0,0,3.52,0,1,Bhaskar,F,2021,0,0,0,0,0,1,0,18.833333333333332,4
2835,60,1,0,0,0,0,1,0,3.62,0,1,Somayeh_Placido,F,2021,0,0,0,0,0,1,0,18.75,4
2839,75,1,0,0,0,0,1,0,3.8,0,1,Bhaskar,F,2021,0,0,0,0,0,0,1,20.5,4
2845,52.5,1,1,0,1,0,0,0,1.24,0,1,Dvalishvili,F,2021,0,1,0,1,0,0,0,20,4
2847,70,1,1,0,0,1,0,0,3.06,1,0,Henry,F,2021,0,1,1,0,1,0,0,22.166666666666668,4
2857,70,1,0,0,1,0,0,0,3.67,0,1,Green,F,2021,0,0,0,0,0,1,0,19.083333333333332,4
2863,87.5,1,0,0,0,0,1,0,2.21,1,1,Sun,F,2021,0,1,0,1,0,0,0,20.25,4
2868,52.5,1,0,0,0,1,0,0,3.38,0,1,Somayeh_Placido,F,2021,0,0,0,0,0,1,0,20,4
2873,55.00000000000001,1,0,1,0,0,0,0,2.67,0,1,Joyce,F,2021,0,1,1,1,0,0,0,19.666666666666668,4
2874,70,1,1,1,0,0,0,0,3.52,1,0,Green,F,2021,0,0,1,0,0,1,0,20.666666666666668,4
2878,37.5,1,1,0,1,0,0,0,2.6,0,1,Joyce,F,2021,0,1,0,1,0,0,0,18.916666666666668,4
2882,45,1,1,0,0,0,1,0,3.33,0,1,Green,F,2021,0,1,0,0,1,0,0,22,4
2886,57.49999999999999,1,0,0,0,0,1,0,3.68,0,1,Somayeh_Placido,F,2021,0,0,1,0,0,1,0,19.75,4
2890,60,1,1,0,0,0,1,0,3.76,1,0,Henry,F,2021,0,0,1,0,0,0,1,21.75,4
2893,77.5,1,0,0,0,0,1,0,2.1,0,1,Bhaskar,F,2021,0,1,0,1,0,0,0,19.75,4
2895,90,1,0,0,0,0,1,0,3.9,1,1,Garcia,F,2021,0,0,0,0,0,0,1,20,4
2909,55.00000000000001,1,0,0,0,0,1,0,3.66,0,1,Bhaskar,F,2021,0,0,1,0,0,1,0,19.666666666666668,4
2917,42.5,1,0,0,0,0,1,0,2.85,0,1,Joyce,F,2021,0,1,0,1,0,0,0,20.583333333333332,4
2918,50,1,1,0,1,0,0,0,3.69,0,1,Henry,F,2021,0,0,0,0,0,1,0,17.833333333333332,4
2923,52.5,1,0,0,0,1,0,0,2.65,0,0,Henry,F,2021,0,1,1,1,0,0,0,20.833333333333332,4
2925,55.00000000000001,1,1,0,0,1,0,0,3.11,0,0,Henry,F,2021,0,1,1,0,1,0,0,20.083333333333332,4
2927,45,1,0,0,0,0,1,0,3,0,1,Henry,F,2021,0,1,1,1,0,0,0,20.75,4
2932,52.5,1,1,1,0,0,0,0,3.08,1,1,Dvalishvili,F,2021,0,1,0,0,1,0,0,26.416666666666668,4
2940,27.500000000000004,1,0,0,0,1,0,0,2.19,0,1,Bhaskar,F,2021,0,1,1,1,0,0,0,23.833333333333332,4
2947,97.5,1,1,1,0,0,0,0,3.9,1,1,Abreu,F,2021,0,0,0,0,0,0,1,20.75,4
2948,55.00000000000001,1,0,0,0,0,1,0,3.31,1,1,Bhaskar,F,2021,0,1,0,0,1,0,0,20.5,4
2954,77.5,1,1,0,0,0,1,0,2.67,0,1,Bhaskar,F,2021,0,1,0,1,0,0,0,19.833333333333332,4
2957,55.00000000000001,1,1,0,0,1,0,0,3.14,0,1,Somayeh_Placido,F,2021,0,1,1,0,1,0,0,17.75,4
2958,67.5,1,0,1,0,0,0,0,3.8,0,1,Somayeh_Placido,F,2021,0,0,1,0,0,0,1,18.25,4
2966,87.5,1,1,0,0,0,1,0,3.9,1,1,Somayeh_Placido,F,2021,0,0,1,0,0,0,1,28.166666666666668,4
2968,52.5,1,1,0,1,0,0,0,3.65,0,1,Vazquez,F,2021,0,0,0,0,0,1,0,19.333333333333332,4
2978,42.5,1,0,0,0,1,0,0,2.93,0,1,Bhaskar,F,2021,0,1,0,1,0,0,0,20.25,4
2983,55.00000000000001,1,0,0,0,0,1,0,2.21,0,1,Bhaskar,F,2021,0,1,0,1,0,0,0,20.333333333333332,4
2993,67.5,1,0,0,0,0,1,0,3.88,0,1,Somayeh_Placido,F,2021,0,0,1,0,0,0,1,18,4
2994,85,1,0,0,0,1,0,0,3.89,0,1,Vazquez,F,2021,0,0,0,0,0,0,1,19.416666666666668,4
2997,65,1,0,0,0,0,1,0,1.3,0,1,Somayeh_Placido,F,2021,0,1,0,1,0,0,0,19.25,4
2999,50,1,1,0,1,0,0,0,3.33,0,1,Somayeh_Placido,F,2021,0,1,0,0,1,0,0,20.25,4
3002,75,1,1,0,0,0,1,0,3.7,0,1,Somayeh_Placido,F,2021,0,0,0,0,0,1,0,19.25,4
3005,42.5,1,1,0,1,0,0,0,2.78,0,1,Bhaskar,F,2021,0,1,0,1,0,0,0,19.25,4
3006,50,1,1,0,1,0,0,0,2.9,0,1,Garcia,F,2021,0,1,0,1,0,0,0,18.833333333333332,4
3010,80,1,0,0,1,0,0,0,3.48,0,1,Sun,F,2021,0,0,0,0,0,1,0,19.5,4
3011,55.00000000000001,1,0,0,1,0,0,0,2.52,0,1,Joyce,F,2021,0,1,0,1,0,0,0,19.5,4
3012,57.49999999999999,1,0,0,0,0,1,0,3.62,0,1,Abreu,F,2021,0,0,0,0,0,1,0,19.166666666666668,4
3017,45,1,0,0,1,0,0,0,3.14,0,1,Garcia,F,2021,0,1,0,0,1,0,0,18.75,4
3019,70,1,0,1,0,0,0,0,3.53,0,0,Henry,F,2021,0,0,1,0,0,1,0,22,4
3020,37.5,1,0,0,1,0,0,0,3.35,0,1,Joyce,F,2021,0,0,0,0,1,0,0,19.333333333333332,4
3021,47.5,1,1,0,0,0,1,0,3.46,0,1,Somayeh_Placido,F,2021,0,0,0,0,0,1,0,20.25,4
3022,60,1,0,0,0,0,1,0,3.08,0,1,Vazquez,F,2021,0,1,0,0,1,0,0,18.75,4
3023,47.5,1,1,0,1,0,0,0,3.13,0,1,Green,F,2021,0,1,0,0,1,0,0,19.25,4
3024,35,1,0,0,0,0,1,0,3.59,0,1,Joyce,F,2021,0,0,0,0,0,1,0,19.416666666666668,4
3038,72.5,1,0,0,0,0,1,0,3.68,0,1,Henry,F,2021,0,0,1,0,0,1,0,24.25,4
3046,87.5,1,1,0,0,0,1,0,3.87,0,1,Green,F,2021,0,0,0,0,0,0,1,19.166666666666668,4
3048,67.5,1,0,0,0,0,1,0,3.87,0,1,Green,F,2021,0,0,0,0,0,0,1,18.75,4
3050,62.5,1,0,0,0,0,1,0,2.23,0,1,Sun,F,2021,0,1,0,1,0,0,0,21.25,4
3053,15,1,0,0,1,0,0,0,3.43,0,1,Green,F,2021,0,0,0,0,0,1,0,18.75,4
3056,90,1,1,1,0,0,0,0,4,0,1,Vazquez,F,2021,0,0,1,0,0,0,1,18,4
3060,42.5,1,1,0,0,0,1,0,3.64,0,1,Joyce,F,2021,0,0,0,0,0,1,0,18.833333333333332,4
3065,37.5,1,1,0,1,0,0,0,3.8,0,1,Dvalishvili,F,2021,0,0,0,0,0,0,1,18.666666666666668,4
3071,50,1,1,0,1,0,0,0,2.7,0,1,Sun,F,2021,0,1,0,1,0,0,0,19.166666666666668,4
3075,67.5,1,1,1,0,0,0,0,3.61,0,1,Henry,F,2021,0,0,0,0,0,1,0,19.083333333333332,4
3078,60,1,1,1,0,0,0,0,4,1,1,Vazquez,F,2021,0,0,0,0,0,0,1,31.166666666666668,4
3081,32.5,1,0,0,0,0,1,0,2.91,0,1,Henry,F,2021,0,1,0,1,0,0,0,19.25,4
3089,40,1,0,0,0,0,1,0,2.9,0,1,Bhaskar,F,2021,0,1,1,1,0,0,0,20.916666666666668,4
3099,42.5,1,1,0,0,1,0,0,3.81,0,1,Abreu,F,2021,0,0,0,0,0,0,1,18.416666666666668,4
3100,80,1,0,1,0,0,0,0,4,1,1,Bhaskar,F,2021,0,0,1,0,0,0,1,20.583333333333332,4
3102,85,1,0,1,0,0,0,0,4,0,1,Somayeh_Placido,F,2021,0,0,1,0,0,0,1,18.583333333333332,4
3107,77.5,1,1,0,0,0,1,0,3.82,0,1,Dvalishvili,F,2021,0,0,0,0,0,0,1,19.416666666666668,4
3111,62.5,1,0,0,0,0,1,0,3.58,0,1,Henry,F,2021,0,0,0,0,0,1,0,19.166666666666668,4
3117,67.5,1,0,0,1,0,0,0,3.05,0,1,Somayeh_Placido,F,2021,0,1,0,0,1,0,0,18.75,4
3118,52.5,1,1,0,0,1,0,0,3.66,0,1,Dvalishvili,F,2021,0,0,0,0,0,1,0,18.666666666666668,4
3127,75,1,1,0,0,0,1,0,4,0,1,Somayeh_Placido,F,2021,0,0,1,0,0,0,1,18,4
3143,87.5,1,1,0,0,0,1,0,3.75,0,1,Somayeh_Placido,F,2021,0,0,1,0,0,0,1,20.75,4
3144,60,1,1,0,0,0,1,0,3.48,0,1,Vazquez,F,2021,0,0,1,0,0,1,0,17.75,4
3152,87.5,1,0,0,0,0,1,0,3.46,0,1,Somayeh_Placido,F,2021,0,0,1,0,0,1,0,18.916666666666668,4
3157,92.5,1,0,0,0,0,1,0,3.93,0,1,Vazquez,F,2021,0,0,1,0,0,0,1,17.833333333333332,4
3168,60,1,1,0,0,0,1,0,3.74,0,1,Vazquez,F,2021,0,0,1,0,0,0,1,17.916666666666668,4
3170,65,1,1,1,0,0,0,0,3.83,0,1,Somayeh_Placido,F,2021,0,0,1,0,0,0,1,18.083333333333332,4
3175,50,1,1,0,1,0,0,0,3.49,0,1,Somayeh_Placido,F,2021,0,0,0,0,0,1,0,18.666666666666668,4
3176,57.49999999999999,1,1,0,0,1,0,0,3.6,0,1,Vazquez,F,2021,0,0,1,0,0,1,0,17.75,4
3178,50,1,1,0,0,0,1,0,3.6,0,1,Bhaskar,F,2021,0,0,1,0,0,1,0,19.416666666666668,4
3179,50,1,1,0,0,1,0,0,3.29,0,1,Green,F,2021,0,1,0,0,1,0,0,18.666666666666668,4
3181,52.5,1,1,0,0,0,1,0,3.72,0,1,Joyce,F,2021,0,0,0,0,0,0,1,19.333333333333332,4
3191,40,1,0,0,0,1,0,0,2.64,0,0,Green,F,2021,0,1,1,1,0,0,0,20.083333333333332,4
3192,40,1,1,0,1,0,0,0,2.66,0,1,Bhaskar,F,2021,0,1,0,1,0,0,0,19.5,4
3197,45,1,1,1,0,0,0,0,3.92,0,1,Abreu,F,2021,0,0,0,0,0,0,1,19.333333333333332,4
3200,55.00000000000001,1,0,0,0,0,1,0,3.73,0,1,Dvalishvili,F,2021,0,0,0,0,0,0,1,19.333333333333332,4
3203,57.49999999999999,1,0,0,0,0,1,0,3.66,0,1,Bhaskar,F,2021,0,0,1,0,0,1,0,19.083333333333332,4
3204,60,1,1,0,0,1,0,0,3.24,0,1,Henry,F,2021,0,1,0,0,1,0,0,19.666666666666668,4
3215,50,1,1,0,0,0,1,0,3.06,0,0,Bhaskar,F,2021,0,1,1,0,1,0,0,20.75,4
3222,55.00000000000001,1,1,1,0,0,0,0,3.01,0,1,Green,F,2021,0,1,0,1,0,0,0,19.583333333333332,4
3233,70,1,1,0,0,0,1,0,3.95,0,1,Bhaskar,F,2021,0,0,0,0,0,0,1,22.75,4
3234,45,1,1,0,0,0,1,0,3.74,0,1,Vazquez,F,2021,0,0,1,0,0,0,1,17.666666666666668,4
3238,55.00000000000001,1,1,0,0,0,1,0,3.34,0,1,Somayeh_Placido,F,2021,0,1,1,0,1,0,0,18.833333333333332,4
3243,57.49999999999999,1,0,0,0,0,1,0,3.13,0,1,Somayeh_Placido,F,2021,0,1,0,0,1,0,0,19.25,4
3245,77.5,1,1,0,0,0,1,0,3.9,0,0,Bhaskar,F,2021,0,0,1,0,0,0,1,20.333333333333332,4
3247,57.49999999999999,1,1,0,0,0,1,0,3.82,0,1,Bhaskar,F,2021,0,0,0,0,0,0,1,19.333333333333332,4
3249,67.5,1,1,0,0,0,1,0,2.67,0,1,Somayeh_Placido,F,2021,0,1,1,1,0,0,0,18,4
3251,80,1,1,0,1,0,0,0,3.94,0,1,Vazquez,F,2021,0,0,1,0,0,0,1,18.583333333333332,4
3252,60,1,0,0,0,0,1,0,3.6,0,1,Abreu,F,2021,0,0,0,0,0,1,0,18.416666666666668,4
3254,87.5,1,1,0,0,0,1,0,3.97,0,1,Dvalishvili,F,2021,0,0,0,0,0,0,1,19.083333333333332,4
3255,55.00000000000001,1,1,0,1,0,0,0,3.34,0,1,Bhaskar,F,2021,0,1,0,0,1,0,0,19,4
3256,87.5,1,0,1,0,0,0,0,3.87,0,1,Garcia,F,2021,0,0,0,0,0,0,1,25.083333333333332,4
3258,55.00000000000001,1,1,0,1,0,0,0,3.4,0,1,Vazquez,F,2021,0,0,1,0,0,1,0,18.916666666666668,4
3263,62.5,1,1,0,0,0,1,0,3.57,0,1,Dvalishvili,F,2021,0,0,0,0,0,1,0,18.833333333333332,4
3270,57.49999999999999,1,0,0,0,1,0,0,2.9,0,1,Garcia,F,2021,0,1,0,1,0,0,0,19.25,4
3271,35,1,1,0,1,0,0,0,0.36,0,1,Sun,F,2021,0,1,0,1,0,0,0,19.583333333333332,4
3272,52.5,1,1,0,1,0,0,0,2.97,0,1,Sun,F,2021,0,1,0,1,0,0,0,18.833333333333332,4
3278,75,1,0,1,0,0,0,0,3.94,0,1,Somayeh_Placido,F,2021,0,0,0,0,0,0,1,26.333333333333332,4
3279,42.5,1,1,0,1,0,0,0,2.95,1,1,Sun,F,2021,0,1,1,1,0,0,0,23.75,4
3280,65,1,0,0,0,0,1,0,2.97,0,1,Joyce,F,2021,0,1,0,1,0,0,0,26,4
3282,72.5,1,1,0,1,0,0,0,3.63,0,1,Somayeh_Placido,F,2021,0,0,0,0,0,1,0,18.75,4
3283,47.5,1,0,1,0,0,0,0,3.62,0,1,Somayeh_Placido,F,2021,0,0,0,0,0,1,0,19.5,4
3287,60,1,0,0,1,0,0,0,3.57,0,1,Bhaskar,F,2021,0,0,0,0,0,1,0,20.333333333333332,4
3288,30,1,1,1,0,0,0,0,3.06,0,1,Vazquez,F,2021,0,1,1,0,1,0,0,19,4
3294,70,1,0,0,0,0,1,0,3.41,0,1,Somayeh_Placido,F,2021,0,0,0,0,0,1,0,20.416666666666668,4
3295,47.5,1,1,0,0,0,1,0,3.18,0,1,Dvalishvili,F,2021,0,1,0,0,1,0,0,18.833333333333332,4
3296,60,1,1,0,0,0,1,0,3.86,0,1,Joyce,F,2021,0,0,0,0,0,0,1,18.833333333333332,4
3306,57.49999999999999,1,0,0,0,0,1,0,3.8,0,1,Abreu,F,2021,0,0,0,0,0,0,1,18.75,4
3310,50,1,0,0,1,0,0,0,2.66,0,1,Bhaskar,F,2021,0,1,0,1,0,0,0,19,4
3311,82.5,1,0,0,0,0,1,0,3.74,0,1,Bhaskar,F,2021,0,0,0,0,0,0,1,20.25,4
3312,30,1,0,0,0,0,1,0,2.8,0,1,Henry,F,2021,0,1,0,1,0,0,0,19.583333333333332,4
3313,45,1,1,1,0,0,0,0,3.5,1,1,Joyce,F,2021,0,0,0,0,0,1,0,19.166666666666668,4
3317,62.5,1,1,0,0,1,0,0,3.08,0,1,Somayeh_Placido,F,2021,0,1,0,0,1,0,0,19.333333333333332,4
3326,40,1,1,0,1,0,0,0,3.6,0,1,Dvalishvili,F,2021,0,0,0,0,0,1,0,18.666666666666668,4
3328,55.00000000000001,1,0,1,0,0,0,0,3.66,0,1,Somayeh_Placido,F,2021,0,0,1,0,0,1,0,18.083333333333332,4
3330,60,1,1,0,1,0,0,0,3.34,0,1,Vazquez,F,2021,0,1,0,0,1,0,0,19.083333333333332,4
3337,47.5,1,0,0,0,0,1,0,3.45,0,1,Dvalishvili,F,2021,0,0,0,0,0,1,0,19.333333333333332,4
3341,42.5,1,0,0,0,0,1,0,2.6,0,1,Vazquez,F,2021,0,1,0,1,0,0,0,19,4
3342,60,1,0,0,0,0,1,0,3.5,0,1,Vazquez,F,2021,0,0,0,0,0,1,0,20.083333333333332,4
3346,47.5,1,0,1,0,0,0,0,3.4,0,1,Vazquez,F,2021,0,0,1,0,0,1,0,19.166666666666668,4
3354,62.5,1,1,0,0,0,1,0,3.83,0,1,Somayeh_Placido,F,2021,0,0,0,0,0,0,1,19.5,4
3359,77.5,1,0,0,1,0,0,0,3.44,0,1,Sun,F,2021,0,0,0,0,0,1,0,19.25,4
3362,65,1,1,0,0,0,1,0,4,0,1,Vazquez,F,2021,0,0,0,0,0,0,1,18.583333333333332,4
3363,55.00000000000001,1,1,0,1,0,0,0,3.77,0,1,Abreu,F,2021,0,0,0,0,0,0,1,19.333333333333332,4
3364,82.5,1,1,0,0,0,1,0,3.63,0,1,Green,F,2021,0,0,1,0,0,1,0,18.916666666666668,4
3365,42.5,1,1,0,0,1,0,0,3.37,0,1,Green,F,2021,0,0,0,0,1,0,0,18.833333333333332,4
3368,27.500000000000004,1,0,1,0,0,0,0,3.1,0,1,Bhaskar,F,2021,0,1,0,0,1,0,0,22.916666666666668,4
3369,32.5,1,1,0,1,0,0,0,3.41,0,1,Dvalishvili,F,2021,0,0,0,0,0,1,0,19,4
3370,90,1,1,0,0,0,1,0,4,0,1,Somayeh_Placido,F,2021,0,0,0,0,0,0,1,19,4
3372,70,1,0,0,0,1,0,0,3.48,0,1,Sun,F,2021,0,0,0,0,0,1,0,19.083333333333332,4
3376,60,1,1,0,1,0,0,0,3.57,0,1,Joyce,F,2021,0,0,0,0,0,1,0,19.583333333333332,4
3377,50,1,0,0,0,1,0,0,3.22,0,1,Abreu,F,2021,0,1,0,0,1,0,0,18.333333333333332,4
3378,80,1,0,1,0,0,0,0,2.84,0,1,Somayeh_Placido,F,2021,0,1,0,1,0,0,0,18.833333333333332,4
3379,52.5,1,0,0,0,1,0,0,3.05,0,1,Bhaskar,F,2021,0,1,0,0,1,0,0,19,4
3380,80,1,0,0,1,0,0,0,3.85,0,1,Green,F,2021,0,0,0,0,0,0,1,19.083333333333332,4
3381,87.5,1,1,0,0,1,0,0,3.47,0,1,Joyce,F,2021,0,0,0,0,0,1,0,18.75,4
3382,65,1,0,0,1,0,0,0,3.45,0,1,Abreu,F,2021,0,0,0,0,0,1,0,18.666666666666668,4
3383,72.5,1,0,0,0,1,0,0,3.48,0,1,Somayeh_Placido,F,2021,0,0,0,0,0,1,0,18.916666666666668,4
3384,57.49999999999999,1,0,0,0,0,1,0,3.1,0,1,Joyce,F,2021,0,1,1,0,1,0,0,20.083333333333332,4
3386,37.5,1,0,1,0,0,0,0,1.75,0,1,Bhaskar,F,2021,0,1,1,1,0,0,0,20.666666666666668,4
3387,57.49999999999999,1,0,0,0,0,1,0,3.14,0,1,Bhaskar,F,2021,0,1,0,0,1,0,0,19.25,4
3388,70,1,1,0,0,0,1,0,3.87,0,1,Vazquez,F,2021,0,0,0,0,0,0,1,19.583333333333332,4
3390,57.49999999999999,1,1,0,0,0,1,0,3.88,0,1,Vazquez,F,2021,0,0,0,0,0,0,1,19.333333333333332,4
3391,65,1,0,0,0,0,1,0,3.87,0,1,Henry,F,2021,0,0,0,0,0,0,1,19.75,4
3392,77.5,1,0,1,0,0,0,0,3.9,0,1,Joyce,F,2021,0,0,0,0,0,0,1,18.916666666666668,4
3396,45,1,1,0,0,1,0,0,3.53,0,1,Dvalishvili,F,2021,0,0,0,0,0,1,0,18.916666666666668,4
3398,37.5,1,1,0,0,1,0,0,2.63,0,1,Somayeh_Placido,F,2021,0,1,0,1,0,0,0,19.083333333333332,4
3399,70,1,1,0,1,0,0,0,3.89,0,1,Dvalishvili,F,2021,0,0,0,0,0,0,1,19,4
3401,62.5,1,0,1,0,0,0,0,3.5,0,1,Bhaskar,F,2021,0,0,1,0,0,1,0,22.583333333333332,4
3402,70,1,1,0,0,1,0,0,3.59,0,1,Bhaskar,F,2021,0,0,0,0,0,1,0,19.083333333333332,4
3404,47.5,1,1,0,0,0,1,0,3.46,0,1,Somayeh_Placido,F,2021,0,0,0,0,0,1,0,18.916666666666668,4
3406,45,1,1,0,1,0,0,0,3.87,0,1,Abreu,F,2021,0,0,0,0,0,0,1,19,4
3407,67.5,1,1,0,0,0,1,0,3.3,0,1,Joyce,F,2021,0,1,0,0,1,0,0,20.333333333333332,4
3408,50,1,0,0,0,0,1,0,3.01,0,1,Somayeh_Placido,F,2021,0,1,0,1,0,0,0,18.833333333333332,4
3409,57.49999999999999,1,0,0,0,0,1,0,3.77,0,1,Joyce,F,2021,0,0,0,0,0,0,1,19.25,4
3412,70,1,0,0,1,0,0,0,3.84,0,1,Green,F,2021,0,0,0,0,0,0,1,19.416666666666668,4
3417,65,1,1,0,0,0,1,0,3.7,0,1,Abreu,F,2021,0,0,0,0,0,1,0,19.333333333333332,4
3418,55.00000000000001,1,1,0,0,0,1,0,3.43,0,1,Abreu,F,2021,0,0,0,0,0,1,0,19.416666666666668,4
3419,87.5,1,0,0,0,0,1,0,3.88,0,1,Sun,F,2021,0,0,0,0,0,0,1,19.25,4
3421,70,1,0,0,0,0,1,0,3,0,1,Vazquez,F,2021,0,1,0,1,0,0,0,18.083333333333332,4
3424,65,1,1,0,0,0,1,0,3.57,0,1,Green,F,2021,0,0,0,0,0,1,0,19.083333333333332,4
3425,72.5,1,0,0,1,0,0,0,3.41,0,1,Green,F,2021,0,0,0,0,0,1,0,19.083333333333332,4
3427,62.5,1,0,0,1,0,0,0,3.05,0,1,Somayeh_Placido,F,2021,0,1,0,0,1,0,0,19.5,4
3431,67.5,1,1,0,0,0,1,0,3.81,0,1,Joyce,F,2021,0,0,0,0,0,0,1,19.5,4
3433,55.00000000000001,1,0,0,0,0,1,0,3.82,0,1,Dvalishvili,F,2021,0,0,0,0,0,0,1,19.25,4
3436,47.5,1,0,1,0,0,0,0,3.11,0,1,Bhaskar,F,2021,0,1,0,0,1,0,0,18.916666666666668,4
3437,50,1,1,0,1,0,0,0,3.01,0,1,Abreu,F,2021,0,1,0,1,0,0,0,19.25,4
3439,70,1,1,0,1,0,0,0,3.59,0,1,Somayeh_Placido,F,2021,0,0,0,0,0,1,0,18.666666666666668,4
3441,65,1,0,0,0,0,1,0,2.96,0,1,Garcia,F,2021,0,1,0,1,0,0,0,19.416666666666668,4
3442,85,1,1,0,0,0,1,0,3.93,0,1,Somayeh_Placido,F,2021,0,0,0,0,0,0,1,30.25,4
3444,52.5,1,0,0,0,1,0,0,2.38,0,1,Garcia,F,2021,0,1,0,1,0,0,0,19.083333333333332,4
3445,62.5,1,1,0,1,0,0,0,3.84,0,1,Somayeh_Placido,F,2021,0,0,0,0,0,0,1,18.833333333333332,4
3450,77.5,1,1,0,0,0,1,0,3.44,0,1,Green,F,2021,0,0,0,0,0,1,0,19.416666666666668,4
3451,75,1,0,1,0,0,0,0,3.61,0,1,Joyce,F,2021,0,0,0,0,0,1,0,20.916666666666668,4
3452,72.5,1,1,0,0,0,1,0,3.91,0,1,Abreu,F,2021,0,0,0,0,0,0,1,20.5,4
3453,60,1,1,0,0,0,1,0,3.36,0,1,Somayeh_Placido,F,2021,0,0,0,0,1,0,0,19,4
3455,70,1,0,0,0,0,1,0,3.74,0,1,Somayeh_Placido,F,2021,0,0,0,0,0,0,1,19.75,4
3456,62.5,1,0,1,0,0,0,0,3.93,0,1,Dvalishvili,F,2021,0,0,0,0,0,0,1,19.5,4
3458,72.5,1,1,0,0,0,1,0,3.87,0,1,Vazquez,F,2021,0,0,0,0,0,0,1,18.75,4
3459,72.5,1,0,0,0,0,1,0,3.47,0,1,Joyce,F,2021,0,0,0,0,0,1,0,18.666666666666668,4
3464,37.5,1,1,0,0,0,1,0,3.57,0,1,Somayeh_Placido,F,2021,0,0,0,0,0,1,0,18.833333333333332,4
3465,70,1,0,1,0,0,0,0,3.71,0,1,Somayeh_Placido,F,2021,0,0,0,0,0,1,0,19.25,4
3466,37.5,1,0,1,0,0,0,0,3.08,0,1,Bhaskar,F,2021,0,1,0,0,1,0,0,19.083333333333332,4
3467,62.5,1,0,0,0,0,1,0,3.6,0,1,Somayeh_Placido,F,2021,0,0,0,0,0,1,0,18.75,4
3470,40,1,1,0,1,0,0,0,2.56,0,1,Sun,F,2021,0,1,0,1,0,0,0,19,4
3475,35,1,0,0,1,0,0,0,2.33,0,1,Garcia,F,2021,0,1,0,1,0,0,0,18.833333333333332,4
3477,52.5,1,1,0,0,1,0,0,3.55,0,1,Somayeh_Placido,F,2021,0,0,0,0,0,1,0,18.916666666666668,4
